key,source,target
ST_BattleTowerStages/ST_BattleTowerStages_Stage_02_Trial_01,ステージ2、試練1,
ST_BattleTowerStages/ST_BattleTowerStages_Stage_02_Trial_02,ステージ2、試練2,
ST_BattleTowerStages/ST_BattleTowerStages_Stage_02_Trial_03,ステージ2、試練3,
ST_BattleTowerStages/ST_BattleTowerStages_Stage_03_Trial_01,ステージ3、試練1,
ST_BattleTowerStages/ST_BattleTowerStages_Stage_03_Trial_02,ステージ3、試練2,
ST_BattleTowerStages/ST_BattleTowerStages_Stage_03_Trial_03,ステージ3、試練3,
ST_BattleTowerStages/ST_BattleTowerStages_Stage_04_Trial_01,ステージ4、試練1,
ST_BattleTowerStages/ST_BattleTowerStages_Stage_04_Trial_02,ステージ4、試練2,
ST_BattleTowerStages/ST_BattleTowerStages_Stage_04_Trial_03,ステージ4、試練3,
ST_BattleTowerStages/ST_BattleTowerStages_Stage_05_Trial_01,ステージ5、試練1,
ST_BattleTowerStages/ST_BattleTowerStages_Stage_05_Trial_02,ステージ5、試練2,
ST_BattleTowerStages/ST_BattleTowerStages_Stage_05_Trial_03,ステージ5、試練3,
ST_BattleTowerStages/ST_BattleTowerStages_Stage_06_Trial_01,ステージ6、試練1,
ST_BattleTowerStages/ST_BattleTowerStages_Stage_06_Trial_02,ステージ6、試練2,
ST_BattleTowerStages/ST_BattleTowerStages_Stage_06_Trial_03,ステージ6、試練3,
ST_BattleTowerStages/ST_BattleTowerStages_Stage_07_Trial_01,ステージ7、試練1,
ST_BattleTowerStages/ST_BattleTowerStages_Stage_07_Trial_02,ステージ7、試練2,
ST_BattleTowerStages/ST_BattleTowerStages_Stage_07_Trial_03,ステージ7、試練3,
ST_BattleTowerStages/ST_BattleTowerStages_Stage_08_Trial_01,ステージ8、試練1,
ST_BattleTowerStages/ST_BattleTowerStages_Stage_08_Trial_02,ステージ8、試練2,
ST_BattleTowerStages/ST_BattleTowerStages_Stage_08_Trial_03,ステージ8、試練3,
ST_BattleTowerStages/ST_BattleTowerStages_Stage_09_Trial_01,ステージ9、試練1,
ST_BattleTowerStages/ST_BattleTowerStages_Stage_09_Trial_02,ステージ9、試練2,
ST_BattleTowerStages/ST_BattleTowerStages_Stage_09_Trial_03,ステージ9、試練3,
ST_BD_AncientSanctuary/01_UltsakaPhase3_Tropa,うわーっ！ すべての力を解放するぞーっ！ フェーズ3！,
ST_BD_AncientSanctuary/02_UltsakaPhase2_Peron,あっ、うん、フェーズ2ね、超いいね！,
ST_BD_AncientSanctuary/02_UltsakaPhase3_Peron,あっ、うん、フェーズ3ね、もっといいね！,
ST_BD_AncientSanctuary/01_UltsakaPhase2_Tropa,あっ、おい！ 何やってるんだ！？ あーっ、負けたらダメだ！ フェーズ2起動！,
ST_BD_EsquieNest/01_FranTaunt3_Francois,クレアは絶対にこのようなことを許さんだろう。,
ST_BD_EsquieNest/01_FranTaunt5_Francois,エスキエ！ きさまがフローリーを失ったのは、わしのせいではない！,
ST_BD_EsquieNest/01_FranTaunt1_Francois,これでも食らえ！ もういっちょ！,
ST_BD_EsquieNest/01_FranTaunt4_Francois,野蛮なゴロツキどもめ！,
ST_BD_EsquieNest/01_FranTaunt2_Francois,わしが岩だと？ 岩の何たるかを見せてやろう。,
ST_BD_GrandFinale/01_RealRenoir3A_RealRenoir,アリーン！ アリシアを見ろ。彼女はここにはいられない！,
ST_BD_GrandFinale/01_RealRenoir3E_RealRenoir,アリーン、君は私と敵対するのではなく、共にあるはずだ。,
ST_BD_GrandFinale/01_Aline3A_Aline,家に帰りなさい、ルノワール。他のものを描きに行って。,
ST_BD_GrandFinale/01_RealRenoir3B_RealRenoir,どうしてそうも利己的になれる？ アリーン！,
ST_BD_GrandFinale/01_ExpGradAttack_Maelle,もうクロマを制御できない。なんとかしてみる。下がって！,
ST_BD_GrandFinale/01_CreationBattle_Maelle,これ以上隊員を維持できない。,
ST_BD_GrandFinale/01_FinaleMaelle1C_Maelle,もう疲れたよ、ヴェルソ。ねえ、家に帰ってから話そう？,
ST_BD_GrandFinale/01_FinaleVerso1C_Verso,俺は長い時を生きてきた、マエル。絶対に逃れられないものはあるんだ。,
ST_BD_GrandFinale/02_CreationBattle_Verso,クソ！ 早く彼らを倒さなければ。,
ST_BD_GrandFinale/01_RealRenoir3C_RealRenoir,キャンバスを捨てろ。お前たちのどちらも死んでしまう。,
ST_BD_GrandFinale/01_FinaleVerso1B_Verso,シエルは正しかった。悲しみは目をくらませる。壁しか見えない。,
ST_BD_GrandFinale/01_RealRenoir1B_RealRenoir,この愚行をやめろ。家へ帰る時だ。,
ST_BD_GrandFinale/01_FinaleMaelle1B_Maelle,ヴェルソ、やめて！ こんなの、みんなのためじゃない！,
ST_BD_GrandFinale/01_RealRenoir1C_RealRenoir,我々は状況をあるがまま受け入れなければならない。自らが望むようにではなく。,
ST_BD_GrandFinale/01_FinaleVerso1A_Verso,俺たちはみんな偽善者だ。やっていることは同じだ。,
ST_BD_GrandFinale/01_FinaleMaelle1A_Maelle,ルネとシエルとモノコはどうなの？ エスキエは？,
ST_BD_GrandFinale/01_RealRenoir1D_RealRenoir,ヴェルソは真に何を望んだだろうな？,
ST_BD_GrandFinale/01_RealRenoir1A_RealRenoir,いつの間にそんなに意固地になった？,
ST_BD_GrandFinale/01_RealRenoir3D_RealRenoir,なぜお前たちには分からないのだ？,
ST_BD_Lumiere/01_MaelleDuelTauntC_Maelle,よし、もう十分。,
ST_BD_Lumiere/04_NicolasSpecialBattle_Nicolas,こら、愛する人に反撃してはいけない。これは命を懸けた決闘ではないのだよ！,
ST_BD_Lumiere/01_NicolasSpecialBattle_Nicolas,さあ！ キミの彼女の美しい動きを避けるんだ！,
ST_BD_Lumiere/01_MaelleDuelTauntA_Maelle,ルミナコンバーターはギュスターヴの決闘の腕よりもマシだといいんだけど。,
ST_BD_Lumiere/01_MaelleDuelTauntB_Maelle,優れた戦士に負けるのは恥じゃないよ。,
ST_BD_Lumiere/03_NicolasSpecialBattle_Nicolas,神々しい！ 最後にもう一度！,
ST_BD_Lumiere/02_NicolasSpecialBattle_Nicolas,今のは素晴らしかった。もう一度だ！,
ST_BD_Manor/01_JumpTutorial_Maelle,また今度！,
ST_BD_MonocoStation/01_MonocoTransforms_Lune,ネヴロンになれるの！？,
ST_BD_MonocoStation/02_GradientAttack_Verso,ダラダラ怠けている奴の助言は不要だ。,
ST_BD_MonocoStation/02_MonocoTransforms_Verso,奴は変わっていると言っただろう。,
ST_BD_MonocoStation/01_GradientAttack_Monoco,ヴェルソ、なぜグラディエントアタックを使わない？,
ST_BD_MonocoStation/03_GradientAttack_Monoco,彼女らに教えていないんだな、この怠惰なろくでなし。よろしい、寛大なオレがこの英知を授けよう。,
ST_BD_MonolithInterior/01_MirrorRenoirMI5_MirrorRenoir,思い出さないか？ 昔のことを。,
ST_BD_MonolithInterior/01_MirrorRenoirMI2_MirrorRenoir,彼女を失望させるな。,
ST_BD_MonolithInterior/01_MirrorRenoirMI7_MirrorRenoir,私たちから目を背けるな。,
ST_BD_MonolithInterior/01_MirrorRenoirMI3_MirrorRenoir,私たちは互いを必要としている。分からないのか。,
ST_BD_MonolithInterior/01_MirrorRenoirMI4_MirrorRenoir,好きなだけ私を恨め。そうすることで生きられると言うのなら。,
ST_BD_MonolithInterior/01_MirrorRenoirMI1_MirrorRenoir,私たちを愛していないのか？,
ST_BD_MonolithInterior/01_MirrorRenoirMI6_MirrorRenoir,妹にはもっとふさわしい場所がある。,
ST_BD_OldLumiere/01_MirrorRenoirOL8_MirrorRenoir,彼女らが真実を知ったら、お前は二度と信頼されないだろう。,
ST_BD_OldLumiere/01_MirrorRenoirOL3_MirrorRenoir,私が感じているのは怒りではなく失望だ。,
ST_BD_OldLumiere/01_MirrorRenoirOL2_MirrorRenoir,今回は彼女の助けはないぞ。,
ST_BD_OldLumiere/01_MirrorRenoirOL6_MirrorRenoir,彼女らに真実を伝えろ。,
ST_BD_OldLumiere/01_MirrorRenoirOL1_MirrorRenoir,お前のせいでこうなったのだ。,
ST_BD_OldLumiere/01_MirrorRenoirOL7_MirrorRenoir,私と共に戦え。,
ST_BD_OldLumiere/01_MirrorRenoirOL5_MirrorRenoir,お前は彼女らに嘘をついている。,
ST_BD_OldLumiere/01_MirrorRenoirOL4_MirrorRenoir,お前がこの家族を引き裂いている。,
ST_BD_Prologue/01_Julie3_Julie,私は… 私たちは、あなたを信じてたのに。,
ST_BD_Prologue/01_Julie2_Julie,あなたの言ったことは全部ウソだったのね。,
ST_BD_Prologue/01_Julie1_Julie,裏切り者。,
ST_BD_SeaCliff/03_BattleSeacliffRenoir_Gustave,彼女は見逃してくれ…,
ST_BD_SeaCliff/02_BattleSeacliffRenoir_Gustave,僕たちはお前に何もしていない。味方同士のはずだ。,
ST_BD_SeaCliff/01_BattleSeacliffRenoir_Gustave,お前は誰だ？,
ST_BD_SpringMeadows/01_EvequePhase3_Lune,気をつけて、クロマが強まってる！,
ST_BD_ThePaintress/01_AlineTaunt9_Aline,傲慢な人。わたしが描き方を教えたのに。わたしの創ったものに反抗させようとするの？,
ST_BD_ThePaintress/01_AlineTaunt2_Aline,自分が何をやったか分かっている？ あの子を殺したのよ！,
ST_BD_ThePaintress/01_AlineTaunt1_Aline,バカな子！ あなたがわたしを拒絶したせいで、あの子は死んだ！,
ST_BD_ThePaintress/01_AlineTaunt4_Aline,あなたをこんな風に使うなんて、なんて残酷な父親。,
ST_BD_ThePaintress/01_AlineTaunt7_Aline,わたしは狂ってない。自分が何をやっているか、ちゃんと分かってる。,
ST_BD_ThePaintress/01_AlineTaunt10_Aline,モノコ。あなたも？ こんな風にヴェルソを裏切るなんて。,
ST_BD_ThePaintress/01_AlineTaunt8_Aline,ルノワールは好きなだけ嘆けばいい。わたしはわたしのやり方で悲しむわ。,
ST_BD_ThePaintress/01_AlineTaunt5_Aline,ルノワールはあなたの顔を使えば、わたしが身を守らないと思っているの？ わたしのことをちっとも分かっていないのね。,
ST_BD_ThePaintress/01_AlineTaunt6_Aline,父親に伝えて。“わたしの世話をする”必要はないと。,
ST_BD_ThePaintress/01_AlineTaunt11_Aline,あなたたちはどうしているの？ どうでもいいわ。,
ST_BD_ThePaintress/01_AlineTaunt3_Aline,あなたの顔… 火事は夢だったの？ ヴェルソはまだ生きている？,
ST_BK_BackToLumiere/01_Lumierans_Lum1,33！ 33！ 33！ 33！,
ST_BK_BackToLumiere/02_Lumierans_Lum2,33！ 33！ 33！ 33！,
ST_BK_BackToLumiere/03_Lumierans_Lum3,33！ 33！ 33！ 33！,
ST_BK_BackToLumiere/04_Lumierans_Lum4,33！ 33！ 33！ 33！,
ST_BK_BackToLumiere/05_Lumierans_Lum5,33！ 33！ 33！ 33！,
ST_BK_BackToLumiere/06_Lumierans_Lum6,33！ 33！ 33！ 33！,
ST_BK_BackToLumiere/07_Lumierans_Lum7,33！ 33！ 33！ 33！,
ST_BK_BackToLumiere/08_Lumierans_Lum8,33！ 33！ 33！ 33！,
ST_BK_BackToLumiere/09_Lumierans_Lum9,33！ 33！ 33！ 33！,
ST_BK_BackToLumiere/10_Lumierans_Lum10,33！ 33！ 33！ 33！,
ST_BK_BackToLumiere/01_Maxime_Maxime,そんな… 信じられない。,
ST_BK_BackToLumiere/01_Lucie_Lucie,ありがとう、ありがとう。ああ、ありがとう。,
ST_BK_BackToLumiere/01_Colette_Colette,数が消えてる！,
ST_BK_BackToLumiere/01_Victor_Victor,倒したんだ！ ペイントレスが死んだ！,
ST_BK_BackToLumiere/01_Bastien_Bastien,戻ってきた？,
ST_BK_BackToLumiere/01_Florian_Florian,我々は救われた。終わったんだ。,
ST_BK_Lumiere/02_YoloBros_Marc,くたばれ、ペイントレス！,
ST_BK_Lumiere/03_YoloBros_Jean,許さないぞ、ペイントレス！,
ST_BK_Lumiere/04_YoloBros_Noah,ペイントレスめ！,
ST_BK_Lumiere/05_YoloBros_YoloBros,消えろ、ペイントレスめ！,
ST_BK_Lumiere/01_YoloBros_Eugene,みんな、愛してるよ。ボーが言っていたことを忘れるな。残ったみんなのために生きるんだぞ。,
ST_BK_Lumiere/01_Nils_Nils,やっぱり君が恋しい。今いくよ。,
ST_BK_Lumiere/02_Nicho_Nicholas,ああ。約束する、忘れないさ。,
ST_BK_Lumiere/01_Benoit_Benoit,またすぐに会えるよ。,
ST_BK_Lumiere/01_SadFamily_Robert,ニーナ、頼む。,
ST_BK_Lumiere/01_Zoe_Zoe,うう、吐きそう。けど後悔はしてないよ、愛しい人。,
ST_BK_Lumiere/01_Nicho_Caroline,わたしのこと忘れないでね。,
ST_BK_Lumiere/01_Tina_Tina,[静かな鼻歌],
ST_BK_WorldMap/04_AccelerationBoat_Esquie,いっくぞー！,
ST_BK_WorldMap/04_AccelerationCar_Esquie,かーそーくー！,
ST_BK_WorldMap/02_Underwater_Esquie,みんな、私の口の中に！,
ST_BK_WorldMap/01_TransitionPlane_Esquie,パタパタパタ！,
ST_BK_WorldMap/01_AccelerationPlane_Esquie,空を走る稲妻だ！,
ST_BK_WorldMap/03_Underwater_Esquie,突入～！,
ST_BK_WorldMap/03_AccelerationPlane_Esquie,しっかり掴まれ！,
ST_BK_WorldMap/01_Underwater_Esquie,飛び込むぞ！,
ST_BK_WorldMap/02_AccelerationPlane_Esquie,レッツゴ～！,
ST_BK_WorldMap/01_AccelerationCar_Esquie,我こそは速さなり。,
ST_BK_WorldMap/02_AccelerationCar_Esquie,私は最速の球だぞ。,
ST_BK_WorldMap/02_TransitionBoat_Esquie,びしょびしょになろう。,
ST_BK_WorldMap/02_AccelerationBoat_Esquie,ポポポポポ！,
ST_BK_WorldMap/03_TransitionPlane_Esquie,太陽よ、いま行くぞ！,
ST_BK_WorldMap/03_TransitionBoat_Esquie,水着着用！,
ST_BK_WorldMap/02_TransitionPlane_Esquie,空へ舞い上がれ！,
ST_BK_WorldMap/01_AccelerationBoat_Esquie,最速のスイマーだ！,
ST_BK_WorldMap/01_TransitionBoat_Esquie,スイスイの時間だ。,
ST_BK_WorldMap/03_AccelerationCar_Esquie,ブルンブルーン！,
ST_BK_WorldMap/05_AccelerationCar_Esquie,ホッホー！,
ST_BK_WorldMap/04_AccelerationPlane_Esquie,ヒーハー！,
ST_BK_WorldMap/04_TransitionPlane_Esquie,ウォ～！,
ST_BK_WorldMap/03_AccelerationBoat_Esquie,ブゥーン！,
ST_BL_Entries/10_TurnStartNormal_Monoco,ちょっとだけ痛いぞ。,
ST_BL_Entries/52_Skill_Abrilliantlight_Lune,素晴らしい光。,
ST_BL_Entries/100_EnemyBlocks_Monoco,厳しいな。,
ST_BL_Entries/07_Dodges_Maelle,ダンスだね。,
ST_BL_Entries/13_Skill_AfieryDance_Maelle,火のように… 踊ろう！,
ST_BL_Entries/01_FreeAimActive_Monoco,ちょっとした射撃訓練か？,
ST_BL_Entries/16_General_Monoco,嬉しい贈り物だ。,
ST_BL_Entries/31_Skill_ApreciseStrike_Maelle,この攻撃は… 外れない！,
ST_BL_Entries/04_TurnStartLowLife_Monoco,いい試練だ。,
ST_BL_Entries/10_Dodges_Maelle,サイドステップ。,
ST_BL_Entries/04_TurnStartNormal_Lune,嵐が来るわ。,
ST_BL_Entries/04_Counter_Lune,嵐よ… 猛れ！,
ST_BL_Entries/10_KillsEnemy_Verso,アデュー。,
ST_BL_Entries/10_TurnStartFullAP_Monoco,さあて、どれにしようかな。,
ST_BL_Entries/07_EnemyBlocks_Verso,おっと…,
ST_BL_Entries/07_FreeAimActive_Maelle,オッケー。,
ST_BL_Entries/10_FreeAimActive_Verso,よし。,
ST_BL_Entries/01_FailsAQTE_Sciel,もう少しだったんだけどな。,
ST_BL_Entries/109_ReviveAlly_Monoco,ダメかと思ったぞ。,
ST_BL_Entries/01_InsufficientAP_Lune,もう少し。,
ST_BL_Entries/10_BattleWon_Verso,楽しめるかと思ったが、期待外れだ。,
ST_BL_Entries/10_ReceiveBuff_Lune,優位に立てるわ。,
ST_BL_Entries/04_EnemyPowerfulAttackImminent_Monoco,攻撃か？ いいぞ。,
ST_BL_Entries/01_Counter_Verso,さあ… 消えろ！,
ST_BL_Entries/04_OtherCharHit_Lune,大丈夫？,
ST_BL_Entries/04_OtherCharHit_Maelle,大丈夫？,
ST_BL_Entries/03_TurnStartFullOvercharge_Gustave,チャージはできてる。,
ST_BL_Entries/04_FreeAimWeakSpot_Lune,予定通り。,
ST_BL_Entries/07_KillsEnemy_Maelle,オー・ルボワール。,
ST_BL_Entries/07_FreeAimWeakSpot_Monoco,直撃！,
ST_BL_Entries/01_Counter_Lune,お返し… するわ！,
ST_BL_Entries/10_FailsAQTE_Monoco,フン！,
ST_BL_Entries/01_InsufficientItems_Monoco,フン、からっぽだ。,
ST_BL_Entries/100_InsufficientItems_Monoco,フン、からっぽだ。,
ST_BL_Entries/19_General_Monoco,美しい。,
ST_BL_Entries/07_EnemyPowerfulAttackImminent_Sciel,大きいのが来るよ。,
ST_BL_Entries/103_OtherCharHit_Monoco,ちょっと遅いな。,
ST_BL_Entries/07_TurnStartFullAP_Maelle,刃は研ぎ澄ましてある。,
ST_BL_Entries/52_Skill_Bladecutthroughtheflames_Maelle,刃よ、炎を切り裂け。,
ST_BL_Entries/01_EnemyBlocks_Lune,忌々しいネヴロン。,
ST_BL_Entries/10_EnemyPowerfulAttackImminent_Sciel,構えな！,
ST_BL_Entries/16_EnemyTargetOtherChar_Lune,構えて！,
ST_BL_Entries/04_EnemyPowerfulAttackImminent_Maelle,構えて。,
ST_BL_Entries/05_Skill_Gustave,この輪廻を終わらせる！,
ST_BL_Entries/22_Skill_Break_Verso,ブレイク！,
ST_BL_Entries/04_FreeAimActive_Maelle,一息一息。,
ST_BL_Entries/109_KillsEnemy_Monoco,見事だ。,
ST_BL_Entries/01_EnemyTargetSelf_Verso,かかってこい。,
ST_BL_Entries/01_FreeAimWeakSpot_Verso,直撃だ。,
